id,group,context_00,context_01,context_02,context_03,outcome_00,outcome_01,outcome_02,outcome_03,outcome_kind_00,outcome_kind_01,outcome_kind_02,outcome_kind_03
e9c1efae4e05954ce415278e,c8d6ffe3c6f745304ce383c3,role_a_0 w_1e w_40 w_4d w_01 n_92 w_30 w_1d n_5a w_25 w_26 n_8a n_69 w_57 w_2d n_df n_00 segment_end role_a_1 n_92 n_19 n_24 w_1e w_04 w_17 w_2d n_4a w_57 w_46 n_bc w_4f w_56 w_2b n_ea n_6e segment_end,role_a_0 n_d4 n_d7 n_fc n_57 n_94 n_b0 n_0f n_96 w_48 n_e2 w_2d w_28 w_04 n_7f n_82 n_a9 segment_end role_a_1 w_5f n_25 n_a1 w_45 w_1e w_2d n_68 w_18 w_2b w_17 n_96 w_58 w_57 n_22 n_37 n_3e segment_end,role_a_0 w_59 w_34 w_03 n_66 n_27 w_38 n_30 w_2f w_42 w_43 n_84 w_17 w_04 w_4a w_45 w_2d segment_end,role_a_0 w_5f n_25 n_a1 w_45 w_1e w_2d n_68 w_18 w_2b w_17 n_96 w_58 w_57 n_22 n_37 n_3e segment_end role_a_1 w_1e w_40 w_4d w_01 n_92 w_30 w_1d n_5a w_25 w_26 n_8a n_69 w_57 w_2d n_df n_00 segment_end,channel_text n_80 w_35 n_8e w_1e w_3a w_4a w_25 n_7f n_93 w_34 n_3a n_03 n_25 w_2d n_00 w_48,channel_text n_af w_2d w_04 w_4a n_c3 n_62 w_30 w_17 w_54 w_0d w_47 n_41 w_58 w_2b w_5d w_40,channel_event w_34 n_09 n_0d n_91 n_80 n_16 w_4f n_bc n_68 n_0f w_26 w_2d w_2b n_26 w_04 w_44,channel_text w_38 w_43 w_1e w_4a w_26 n_c8 n_b9 n_fe w_25 w_23 w_03 w_17 w_4e w_07 n_15 n_bf,text,text,event,text
e9c386cd367a458e1b6d7e5e,9cf4881010f1d233b3def0fa,role_a_0 n_5b n_c5 n_9d n_e2 n_1e w_41 n_be w_12 n_ea n_34 n_03 n_63 n_60 n_c1 w_26 w_53 segment_end role_a_1 n_9f n_73 n_66 v_0c w_3c n_7b v_15 n_3a w_3b n_a0 w_49 n_d6 w_57 n_8b n_82 n_42 segment_end,role_a_0 n_3d n_03 n_19 v_0c n_a7 n_08 n_4c n_70 n_77 n_cb n_6c n_63 n_14 n_a6 n_13 n_01 segment_end role_a_1 n_d0 n_75 n_16 n_45 n_fd w_08 n_e3 n_2c n_1e n_0c n_87 n_89 n_9b n_3c n_a7 n_ad segment_end,role_a_0 n_ea n_19 n_e9 w_07 n_9e n_5d n_7a n_73 n_53 n_f4 n_ac n_82 n_f3 n_7e n_28 n_a3 segment_end role_a_1 n_af n_b7 n_93 n_36 n_f2 n_95 n_fa n_63 n_4a n_11 w_46 w_04 n_26 n_86 n_d7 w_09 segment_end,role_a_0 w_1e n_5b w_26 w_2b n_df w_4e w_21 w_13 w_5c w_4a w_1f w_35 w_43 w_37 n_a5 n_4c segment_end role_a_1 n_ba n_60 n_f9 n_66 n_3e n_ff n_cc n_ea n_b9 w_12 n_4a n_d3 n_41 n_14 n_fc w_54 segment_end,channel_text w_2f n_30 n_bd n_b2 w_17 n_e1 n_d1 w_43 n_10 n_31 n_8c n_eb w_48 n_6a n_83 w_30,channel_event n_49 w_44 n_d8 w_2d n_d9 w_12 n_85 w_03 n_2c n_d7 w_26 w_42 w_54 n_48 n_a3 n_cd,channel_text n_22 w_2b n_dc n_4b w_0f n_28 n_6f w_04 n_89 w_47 n_02 w_17 w_5c n_a0 n_38 w_1f,channel_event n_c4 w_28 n_6f w_2d w_15 w_5d w_30 v_0c w_57 w_49 w_3c w_3b n_3c w_26 v_15 n_12,text,event,text,event
e9ca5e4c4f3113fa5fee6d88,add60a6b898e2067d7fcefc2,role_a_0 w_4a w_3a w_35 n_e2 w_1e n_62 n_45 n_53 w_3c n_73 w_22 n_26 n_47 n_6e n_fa w_00 segment_end role_a_1 n_a4 n_b3 n_7c n_c2 n_d1 n_c7 n_5f n_2f n_14 n_99 n_89 n_5d n_9d w_5f n_1d n_21 segment_end,role_a_0 n_cf w_4d w_31 w_15 w_25 n_41 w_47 n_c3 w_48 n_48 w_1f w_42 w_56 w_37 w_1e w_2a segment_end role_a_1 n_81 n_03 w_18 n_cd n_c2 n_f3 w_1e n_b2 n_43 n_cb n_55 n_29 n_c7 n_67 n_75 n_1d segment_end,role_a_0 n_cf w_4d w_31 w_15 w_25 n_41 w_47 n_c3 w_48 n_48 w_1f w_42 w_56 w_37 w_1e w_2a segment_end,role_a_0 n_81 n_03 w_18 n_cd n_c2 n_f3 w_1e n_b2 n_43 n_cb n_55 n_29 n_c7 n_67 n_75 n_1d segment_end role_a_1 w_4a w_3a w_35 n_e2 w_1e n_62 n_45 n_53 w_3c n_73 w_22 n_26 n_47 n_6e n_fa w_00 segment_end,channel_event n_e0 w_44 n_e9 n_77 w_38 w_26 n_62 w_32 w_18 w_1e w_1f n_0c w_42 w_2d n_b7 n_e8,channel_event n_09 n_ac n_c6 n_70 w_2d w_44 n_3a n_f1 w_48 n_ce w_11 w_15 w_20 w_26 w_3c n_24,channel_text w_0b w_57 n_a1 w_5b n_65 n_23 w_1e w_17 w_2e w_43 n_57 w_4a w_47 w_02 n_7e w_30,channel_text w_25 n_93 n_ec w_5d w_17 n_65 n_9b w_26 n_db n_b1 n_16 n_96 n_e5 n_0b n_4d n_7d,event,event,text,text
e9cf1d2d8aa3b3e438bf8158,bb89b4c3698eca3b2356d785,role_a_0 n_3d n_03 n_19 v_0c n_a7 n_08 n_4c n_70 n_77 n_cb n_6c n_63 n_14 n_a6 n_13 n_01 segment_end role_a_1 w_45 n_d2 n_b6 n_e9 w_4e n_8d n_3b n_3e w_26 n_85 n_6f n_e1 w_3b n_61 n_a3 n_c7 segment_end,role_a_0 n_08 n_f9 w_38 w_0c w_09 n_9b w_40 n_cd n_bc n_50 n_a9 w_2b n_4a w_4e n_df n_17 segment_end role_a_1 n_7c n_12 n_bb n_ec w_42 w_38 w_1e w_25 w_16 n_58 w_5a n_5c n_48 n_94 n_15 w_31 segment_end,role_a_0 n_48 n_0f n_cb n_46 n_0c n_f8 n_f4 n_49 n_2f n_07 n_fa n_ed n_65 n_ec w_25 n_7f segment_end role_a_1 n_ab w_0f n_5b n_4e n_16 n_2a n_4b n_3a n_de n_cd n_71 n_27 n_e1 w_50 n_7b n_a5 segment_end,role_a_0 w_1e w_5c w_2b n_92 w_22 n_54 w_33 n_39 n_27 w_38 w_41 w_56 n_af n_68 n_de n_05 segment_end role_a_1 n_08 n_f9 w_38 w_0c w_09 n_9b w_40 n_cd n_bc n_50 n_a9 w_2b n_4a w_4e n_df n_17 segment_end,channel_event w_32 w_4b n_27 w_42 w_03 w_2d w_44 n_cc n_25 n_e4 w_26 n_43 n_a7 n_26 n_b3 w_31,channel_text n_e6 w_57 w_4f n_6a w_48 n_a3 n_11 w_38 w_2d w_17 w_27 n_a4 w_31 w_04 w_1e n_b5,channel_event w_44 n_09 w_2d n_d8 w_1f w_38 n_68 w_0f w_26 n_7d n_a1 w_50 w_42 n_1a w_32 n_4e,channel_text w_31 w_4a n_ee w_2e w_57 w_17 w_45 w_38 w_1e n_32 w_1b n_7e w_47 w_2d n_85 w_1a,event,text,event,text
e9cfc40fb114fe104ee7c792,0dd3889f30218371317313a6,role_a_0 n_64 n_89 n_16 n_bc n_44 n_26 w_07 w_13 n_c5 n_76 n_4c n_8d w_43 n_84 n_3b n_a7 segment_end role_a_1 w_24 w_41 w_4a n_52 n_f3 w_27 n_77 n_12 w_2e w_2d n_ca n_83 w_31 n_3b w_21 w_1e segment_end,role_a_0 n_24 w_37 w_50 w_3b w_4a w_2d n_dc w_57 w_38 w_21 n_d9 w_0c n_f5 w_1e w_01 w_48 segment_end role_a_1 w_1e w_25 n_23 w_41 w_2b n_fc n_4e w_38 w_24 w_5f n_46 w_2a w_1f w_04 w_4a w_2d segment_end,role_a_0 w_24 w_41 w_4a n_52 n_f3 w_27 n_77 n_12 w_2e w_2d n_ca n_83 w_31 n_3b w_21 w_1e segment_end role_a_1 n_9d n_f3 n_cd n_c3 w_20 w_48 n_0e w_57 n_23 w_38 n_8b n_c2 w_42 n_9b w_2d n_2f segment_end,role_a_0 n_9d n_f3 n_cd n_c3 w_20 w_48 n_0e w_57 n_23 w_38 n_8b n_c2 w_42 n_9b w_2d n_2f segment_end role_a_1 n_24 w_37 w_50 w_3b w_4a w_2d n_dc w_57 w_38 w_21 n_d9 w_0c n_f5 w_1e w_01 w_48 segment_end,channel_text n_41 w_3e w_59 w_57 w_04 w_03 w_1e n_bc w_42 n_74 w_26 n_7a w_43 w_25 w_17 w_07,channel_text w_4a n_db w_57 w_2f w_5e w_3e w_38 w_17 w_2a w_4e w_1c w_58 n_d4 n_1e n_35 w_25,channel_text w_24 w_2d w_0b w_45 n_2a w_4a w_32 w_57 n_6f n_27 w_36 w_38 n_d2 w_04 w_2c w_3a,channel_text w_42 n_09 n_ff w_46 w_38 n_9a w_48 n_49 n_34 w_40 w_50 n_c1 w_2d n_68 w_04 w_2f,text,text,text,text
e9dda60909735b61102277d5,7fbbafed1e2267471050ca73,role_a_0 n_d4 n_cd n_e2 w_45 w_48 n_a0 n_f1 n_a2 w_5e n_f8 n_8e w_1e n_b8 w_46 n_9d n_26 segment_end role_a_1 n_a4 n_b3 n_7c n_c2 n_d1 n_c7 n_5f n_2f n_14 n_99 n_89 n_5d n_9d w_5f n_1d n_21 segment_end,role_a_0 n_fa w_2d w_3e w_17 n_ba w_01 w_1d w_3a w_03 n_f5 n_dd w_4e w_27 w_37 w_2b w_45 segment_end role_a_1 w_1e n_b9 n_b6 n_9b n_bd n_80 w_5f w_4f n_75 w_2d n_5e n_df w_4a w_45 n_ca n_64 segment_end,role_a_0 n_17 w_2b n_86 w_1a n_dd w_2d w_47 w_17 w_13 w_4f w_24 w_2c w_5d w_1e w_4c n_b3 segment_end,role_a_0 n_ab w_0f n_5b n_4e n_16 n_2a n_4b n_3a n_de n_cd n_71 n_27 n_e1 w_50 n_7b n_a5 segment_end role_a_1 n_4f n_b5 w_41 n_c6 w_25 w_4f n_b9 w_04 w_24 w_4a w_17 w_16 n_a9 n_eb w_2b w_45 segment_end,channel_text n_1a w_3a n_ea n_ca n_61 w_2d w_47 n_a2 n_77 n_0f n_58 w_36 n_1c n_a7 n_d4 n_76,channel_event n_97 w_21 n_04 n_63 w_42 n_88 w_17 w_2d w_24 w_34 n_f0 w_5d n_9c n_7a w_4a w_12,channel_text w_41 w_2d n_78 n_32 w_0c w_4c w_3d w_5d w_57 w_40 n_16 n_87 w_12 w_47 w_22 w_0e,channel_text n_9b w_30 w_02 w_0b w_1e w_17 n_91 n_f7 w_43 n_1b w_57 n_bc w_56 w_2e n_b8 w_5b,text,event,text,text
e9dfbe5b2f8118710cf4b348,7c0433e789a12986d77dfa6d,role_a_0 n_81 n_03 w_18 n_cd n_c2 n_f3 w_1e n_b2 n_43 n_cb n_55 n_29 n_c7 n_67 n_75 n_1d segment_end role_a_1 n_00 n_79 w_0a n_a0 n_68 w_1e w_37 w_45 w_2b n_4f n_62 n_b0 n_0e n_26 n_57 n_89 segment_end,role_a_0 n_b4 w_36 n_f9 n_f6 w_17 n_9d n_d0 n_5c n_b8 n_9b n_cc n_e6 n_33 n_d2 w_41 w_26 segment_end role_a_1 n_3c n_b7 w_4f n_d7 v_0c n_90 n_81 w_4c n_d3 v_15 n_95 n_49 n_b3 n_48 w_57 n_9e segment_end,role_a_0 w_27 n_a0 w_31 w_5c n_17 w_35 n_3c w_4a n_e9 n_da w_13 n_a8 w_1e n_bd n_95 w_21 segment_end,role_a_0 n_30 v_0c v_12 n_26 n_53 v_06 n_ae n_6f n_93 n_62 n_36 n_ab n_a8 n_21 n_c8 n_b0 segment_end role_a_1 n_ab n_b2 n_07 n_8a n_a7 w_48 n_9d n_71 n_06 n_f9 n_01 n_f1 n_34 n_bc n_52 n_8d segment_end,channel_text n_14 n_63 w_4a n_57 w_45 w_5b w_2e w_17 w_59 w_03 w_30 w_02 n_29 w_04 w_1e w_43,channel_event n_e5 n_97 n_2e w_1f w_2d w_44 n_62 w_26 w_05 w_48 n_d6 w_15 n_63 n_eb n_34 n_99,channel_event w_4c n_59 v_15 n_5f w_5d w_26 n_57 v_0c w_2d n_e2 w_57 w_4f w_15 w_30 w_28 n_1c,channel_text w_4a w_57 w_11 n_6b w_17 w_07 n_3d w_40 w_10 w_2e n_df w_0c w_24 n_25 w_43 w_31,text,event,event,text
e9dfc5d1894de29618095eb6,9442574562afe93046beb968,role_a_0 n_6e w_15 n_88 n_dc n_8d w_40 n_3f n_44 w_37 w_4a w_41 n_68 n_ac w_1e w_4f w_2b segment_end,role_a_0 n_8d v_0c n_5c n_bb n_5f n_eb n_f9 n_14 n_96 n_2a w_31 w_34 w_07 n_01 n_cb n_31 segment_end role_a_1 n_bc n_9f n_36 n_69 n_9a n_59 n_d6 n_96 w_16 n_45 n_c7 n_ae w_34 n_6f n_8c v_06 segment_end,role_a_0 n_e5 v_12 w_24 n_14 n_17 n_25 n_6e n_13 n_8b n_b9 w_34 n_b1 w_3c n_f5 n_3b n_86 segment_end role_a_1 w_1a w_37 w_48 w_3c n_ef w_45 n_fb w_4f n_bd w_17 w_30 w_15 w_40 n_60 w_4a w_38 segment_end,role_a_0 n_16 w_17 n_a6 w_1e w_09 w_08 w_4a w_11 n_61 w_4f w_48 w_2b w_31 w_27 n_6a w_5d segment_end role_a_1 n_34 n_b4 n_07 n_ef n_0d n_80 n_ed n_1d n_83 n_33 n_b5 n_63 n_ae n_23 w_38 n_be segment_end,channel_text w_56 w_1e n_6c w_2e w_4a w_59 w_40 n_e7 w_03 w_02 w_17 n_8d n_25 w_0b w_2d w_21,channel_text n_79 w_4a w_17 n_10 w_5d w_1e w_47 w_04 w_09 w_38 n_c2 w_2d w_00 n_b1 w_2b w_1f,channel_event n_ee w_15 w_44 w_11 w_48 n_cb n_17 w_26 n_09 w_2d n_a1 w_20 w_5d n_d6 w_17 w_4f,channel_text n_71 n_7f n_f5 w_4e n_4f n_03 w_57 w_17 w_40 n_3f w_24 w_2e n_ec w_3c w_38 n_ba,text,text,event,text
e9f39da1e03b8d16df2f6d2f,73c7938c5c3254097b0cb3f1,role_a_0 n_8d v_0c n_5c n_bb n_5f n_eb n_f9 n_14 n_96 n_2a w_31 w_34 w_07 n_01 n_cb n_31 segment_end role_a_1 w_38 w_11 w_05 w_1e n_f7 n_27 w_04 n_b0 w_2d n_d1 n_4d n_ea w_57 w_3b n_dd w_30 segment_end,role_a_0 n_ba n_60 n_f9 n_66 n_3e n_ff n_cc n_ea n_b9 w_12 n_4a n_d3 n_41 n_14 n_fc w_54 segment_end role_a_1 n_bc n_9f n_36 n_69 n_9a n_59 n_d6 n_96 w_16 n_45 n_c7 n_ae w_34 n_6f n_8c v_06 segment_end,role_a_0 v_15 v_0c n_02 n_a9 n_10 n_22 n_99 n_66 n_1b n_5a n_19 w_57 w_4f n_5b w_36 n_ca segment_end role_a_1 w_04 n_13 n_34 w_2a w_28 w_2d n_ba w_12 n_f3 w_38 w_37 w_07 w_27 n_20 n_36 n_51 segment_end,role_a_0 n_69 n_67 w_57 w_2f w_15 w_40 n_93 w_2d w_27 n_c8 w_38 w_1e w_1a w_4f w_45 n_c4 segment_end role_a_1 n_bc w_35 w_2d n_97 n_40 w_57 w_38 n_61 n_39 n_b2 n_15 w_09 n_1a n_c8 n_45 n_3d segment_end,channel_text w_36 w_07 w_16 n_74 n_84 n_a3 w_10 w_5f w_3c w_2d n_07 w_1f w_2e w_17 w_31 w_04,channel_text n_aa n_fa n_33 n_52 n_49 w_48 w_2d n_32 w_34 n_20 n_28 w_3a n_a4 n_7a n_7b w_35,channel_text n_73 w_48 n_e8 n_a4 n_af n_31 n_ff n_8d w_17 n_9c w_30 w_4d w_43 n_d8 n_3a n_04,channel_event w_5d w_28 w_4f w_57 n_0c w_2d w_36 w_15 v_15 n_0e v_0c w_26 n_c1 w_30 n_dc n_d0,text,text,text,event
e9fb04c4868fe645b3a540ca,030288f8a623eb0cb77297d6,role_a_0 w_13 n_5d n_75 w_43 n_67 n_19 n_aa n_6b w_05 n_41 w_20 n_83 n_0d n_7c n_97 n_fd segment_end role_a_1 n_f8 n_ed w_5c n_8f w_1e w_05 w_37 w_5f w_15 w_28 w_3b n_da w_57 w_33 w_08 w_2b segment_end,role_a_0 v_15 n_a9 n_2c n_6c n_56 n_ea w_57 n_bb w_21 n_59 n_09 n_14 n_cc n_24 v_0c w_4f segment_end role_a_1 n_2a n_5f n_0d w_0c n_ca n_d1 w_3a n_7b n_d3 n_aa n_0f w_44 w_0f n_46 w_38 n_12 segment_end,role_a_0 n_bc n_9f n_36 n_69 n_9a n_59 n_d6 n_96 w_16 n_45 n_c7 n_ae w_34 n_6f n_8c v_06 segment_end role_a_1 n_51 n_8d v_12 n_93 w_1e w_3a w_3c w_05 w_4f w_2b w_09 w_36 w_57 n_1e w_4e n_27 segment_end,role_a_0 w_2b w_31 w_27 n_a8 w_1e w_18 w_4e w_21 n_61 n_66 w_4a w_37 w_45 n_36 w_38 w_1f segment_end,channel_text w_56 n_b0 n_79 n_1e n_f6 n_fb w_3a w_0b n_0e n_09 n_6f n_44 n_f5 w_46 w_34 n_c1,channel_event n_74 n_d4 n_1e n_2e n_0c w_44 n_51 w_0f w_2d n_99 w_0c w_31 w_42 w_03 n_af w_26,channel_event n_17 n_bc n_9c w_1f n_9f w_15 w_2d n_86 n_1d n_48 n_b8 n_b5 w_26 w_05 n_fe w_44,channel_event w_1f n_56 w_43 n_3c w_0f n_28 n_37 w_0c n_5d n_03 n_2e n_e8 n_7c n_91 w_2d n_ad,text,event,event,event
e9fc5edf33b3f77ede5bc19d,59b888a0980d2c5ae4064c8f,role_a_0 n_03 w_48 w_20 n_e7 n_87 n_25 n_0e n_c7 n_cc n_9e w_42 n_11 n_fb n_61 w_08 n_86 segment_end role_a_1 n_24 w_56 w_41 n_10 n_8d n_94 n_87 n_dc n_b2 w_13 n_a4 w_47 w_25 n_1b n_b9 n_c5 segment_end,role_a_0 w_25 n_01 n_ad n_c0 n_b6 n_93 n_d8 n_f4 n_66 n_e9 n_ce n_75 n_d0 w_5b n_ee n_b2 segment_end role_a_1 n_3c n_a2 n_4a n_29 n_63 w_2d w_30 w_33 w_1e n_87 n_2f n_39 w_55 n_4e n_03 n_6d segment_end,role_a_0 w_20 w_1f n_45 w_48 w_0f w_35 w_4c w_2d w_4d w_1e n_82 w_47 n_0f n_63 n_0d w_0b segment_end role_a_1 n_cc n_c2 n_9f w_57 n_64 w_38 w_2d n_b1 n_a2 n_3e w_1a n_f2 w_3a w_5f n_b5 n_36 segment_end,role_a_0 n_bf n_f0 w_1e w_2d w_56 w_5e w_2b w_37 w_15 n_c7 w_4a n_ff n_d3 w_42 n_0d w_47 segment_end role_a_1 w_4d w_36 w_57 n_b1 n_80 n_c1 n_8b w_09 w_15 w_1e w_05 w_59 w_37 w_4b n_4f w_2d segment_end,channel_text w_1f n_3a w_04 n_c4 w_17 w_57 n_8f w_2e w_41 w_4a w_05 w_4f w_26 n_d1 w_2b n_0b,channel_text n_69 w_26 w_04 w_47 w_23 n_4e n_08 n_c4 n_42 w_2d w_5e n_82 w_17 w_25 w_38 n_dd,channel_text n_79 n_3d w_3a w_56 n_d5 n_49 n_69 n_e0 n_ca n_61 n_74 w_2d n_a4 n_08 n_4e w_28,channel_text w_33 w_4a n_42 w_42 n_50 w_2e w_24 w_32 w_07 n_49 n_16 w_56 w_02 w_1b w_2b w_57,text,text,text,text
e9fd9e3ce298fad12dd92ef8,2e64bee287a18c631b69c3ab,role_a_0 w_25 n_01 n_ad n_c0 n_b6 n_93 n_d8 n_f4 n_66 n_e9 n_ce n_75 n_d0 w_5b n_ee n_b2 segment_end role_a_1 w_3d n_a9 n_cf n_82 n_1b n_94 w_1e w_09 n_35 w_45 w_2d n_4e w_33 n_47 n_fd w_2c segment_end,role_a_0 n_55 n_d2 n_36 n_90 n_92 w_44 n_69 n_83 n_e2 n_86 n_9e n_4f n_c0 n_6e v_02 n_00 segment_end role_a_1 n_e8 n_87 n_f2 n_e3 n_f4 n_73 n_d2 n_e5 n_31 n_61 n_6d n_e1 n_5c n_10 w_32 n_fc segment_end,role_a_0 n_40 n_10 n_a5 w_13 n_84 w_59 n_fe n_99 n_46 w_5e w_1e w_2b w_5f w_07 n_8d w_56 segment_end role_a_1 w_0b n_3c n_01 n_a4 n_4f n_97 n_1e n_83 n_18 n_7a n_c2 n_3d n_57 n_da n_92 n_0c segment_end,role_a_0 n_a4 n_53 n_db w_1e w_04 w_2b w_05 w_3f n_e3 w_38 n_34 w_33 w_5f w_07 w_2d w_5a segment_end role_a_1 w_1c w_2e w_17 w_35 n_cd n_3e w_30 w_02 w_47 w_5b w_16 w_40 n_90 n_d0 n_e2 n_ed segment_end,channel_text w_40 n_15 w_31 w_1e w_57 n_44 n_b6 w_17 w_16 w_2b w_3c w_11 w_4a w_07 w_2e n_28,channel_text w_57 n_ea w_17 w_11 n_a7 w_02 n_83 w_2e w_5b w_2b w_4a n_72 w_1b w_1e w_07 w_42,channel_event n_48 w_15 n_1d n_6a n_44 w_5d w_26 n_1e n_d8 w_30 n_0b w_2d n_10 n_6d w_28 w_59,channel_text n_2e n_f7 n_12 n_56 n_35 n_a2 n_b8 n_9c w_25 n_37 n_9f w_26 w_17 n_e3 n_9a n_d6,text,text,event,text
ea0055504f772549fb05ee4c,c851d0ba52c2f4f0cb39a7c7,role_a_0 n_48 n_0f n_cb n_46 n_0c n_f8 n_f4 n_49 n_2f n_07 n_fa n_ed n_65 n_ec w_25 n_7f segment_end role_a_1 n_ab n_b2 n_07 n_8a n_a7 w_48 n_9d n_71 n_06 n_f9 n_01 n_f1 n_34 n_bc n_52 n_8d segment_end,role_a_0 n_30 n_f5 n_1a n_4a n_bf w_25 n_da n_c3 n_c5 w_5d n_60 n_b0 n_23 n_a6 n_89 n_79 segment_end role_a_1 n_20 n_a3 n_f7 w_01 n_71 n_c9 w_37 n_3c w_02 n_7e w_17 w_4e n_24 n_b0 n_7a w_3e segment_end,role_a_0 n_e2 w_2f n_7a n_ae n_ac n_d1 w_2d w_04 w_45 w_46 n_28 w_4a n_8e w_31 w_2b n_1c segment_end role_a_1 n_88 n_c2 w_45 n_a1 n_35 n_38 w_2d n_76 w_09 n_54 n_b5 n_ee w_2a w_4e n_bf n_1c segment_end,role_a_0 n_8d v_0c n_5c n_bb n_5f n_eb n_f9 n_14 n_96 n_2a w_31 w_34 w_07 n_01 n_cb n_31 segment_end role_a_1 n_54 w_33 w_30 w_5f w_26 w_48 w_1e n_b8 w_50 n_9c w_1b w_2b w_17 w_05 n_d3 w_2d segment_end,channel_event n_e5 n_97 n_2e w_1f w_2d w_44 n_62 w_26 w_05 w_48 n_d6 w_15 n_63 n_eb n_34 n_99,channel_text w_47 n_91 n_db w_3c n_b6 w_38 n_dc w_17 w_26 w_5c w_23 n_10 n_11 w_44 n_af n_4a,channel_event w_38 w_32 n_a5 w_2d n_00 n_5d n_98 w_1f n_8e w_3e w_44 w_01 w_42 n_7a w_26 n_95,channel_text w_1e n_e0 n_77 n_4a n_42 n_f8 w_43 n_22 n_e3 w_17 w_04 w_35 w_2f n_dc w_30 w_48,event,text,event,text
ea00a678cde937cb679b1dd5,47fd1a30e3f66776b6bf45bb,role_a_0 n_f9 w_3a n_ec n_d8 n_f5 n_25 n_f0 w_46 n_4f n_ea w_04 w_38 w_2d n_33 n_3e w_57 segment_end role_a_1 n_31 n_21 n_63 n_d2 n_14 n_c2 n_cf n_62 n_9d n_4b n_75 n_82 w_09 n_6c n_8d n_8b segment_end,role_a_0 w_15 w_33 w_4e n_73 n_b9 n_12 w_01 w_2e n_c2 w_2d w_25 n_b2 n_ef n_42 n_bc w_2b segment_end role_a_1 n_4e w_2d n_8a w_38 n_9a w_1e w_06 w_57 n_12 n_63 w_58 n_94 n_2a w_04 n_42 w_36 segment_end,role_a_0 n_4e w_2d n_8a w_38 n_9a w_1e w_06 w_57 n_12 n_63 w_58 n_94 n_2a w_04 n_42 w_36 segment_end role_a_1 n_f9 w_3a n_ec n_d8 n_f5 n_25 n_f0 w_46 n_4f n_ea w_04 w_38 w_2d n_33 n_3e w_57 segment_end,role_a_0 w_15 w_33 w_4e n_73 n_b9 n_12 w_01 w_2e n_c2 w_2d w_25 n_b2 n_ef n_42 n_bc w_2b segment_end,channel_text n_e3 n_48 w_26 w_38 w_4a w_25 w_59 w_2d w_5d w_23 w_1e w_4e w_07 n_2e n_98 w_04,channel_text w_2f w_04 w_43 n_29 n_8c w_35 n_ac w_1e w_01 w_15 w_2b w_2e w_4d w_17 n_b3 n_91,channel_text n_08 n_b3 n_3e w_31 w_02 w_2d n_3d w_17 w_2e n_1b w_20 n_d7 w_30 n_b9 w_50 w_36,channel_text w_42 w_58 w_40 w_15 w_3e n_ac n_5d w_25 w_0c w_56 w_2e w_2b w_2a n_07 n_70 w_2d,text,text,text,text
ea08cf1062a9bd808afc0e90,e7df6e28c261bf92d4ca6edd,role_a_0 n_7a n_4d n_a8 n_47 n_2a n_52 n_cd n_6e n_1d n_8c n_36 n_e3 w_17 n_a4 w_12 w_35 segment_end role_a_1 w_38 n_05 w_51 w_17 w_5f n_02 n_52 n_86 n_34 n_ae n_3b n_32 n_54 n_77 n_c4 n_19 segment_end,role_a_0 n_9a n_eb n_58 n_8c n_10 w_13 n_6a n_d8 n_79 n_63 n_5d n_ff n_21 n_36 n_c8 n_83 segment_end,role_a_0 n_9a n_eb n_58 n_8c n_10 w_13 n_6a n_d8 n_79 n_63 n_5d n_ff n_21 n_36 n_c8 n_83 segment_end role_a_1 w_5e n_f7 n_f3 n_c0 n_d9 n_4c n_0c n_a2 n_5b w_17 w_24 w_20 n_f2 n_71 n_92 n_58 segment_end,role_a_0 n_1e n_ad w_5b n_81 n_43 n_df n_3e n_7f w_17 n_10 n_9a n_eb w_47 w_4a n_7e w_35 segment_end role_a_1 n_7a n_4d n_a8 n_47 n_2a n_52 n_cd n_6e n_1d n_8c n_36 n_e3 w_17 n_a4 w_12 w_35 segment_end,channel_text w_57 w_4a w_04 w_45 w_12 w_38 n_97 w_2d n_b9 w_4e w_35 n_50 w_1e n_63 w_48 n_ab,channel_event n_d9 n_30 w_2d w_24 w_30 n_68 n_55 n_83 n_18 n_19 n_3b w_15 n_a2 n_d0 n_4f w_2b,channel_text n_90 n_7f n_a4 w_04 w_17 w_36 w_5d w_59 w_1e n_f8 w_2a n_55 w_57 n_0a w_4a n_c7,channel_text w_17 w_48 n_02 n_54 w_30 w_5e n_7e n_fd n_6d n_23 n_33 n_7c n_52 w_04 w_24 w_57,text,event,text,text
