id,match_probability_00,match_probability_01,match_probability_02,match_probability_03,match_probability_04,match_probability_05,match_probability_06,match_probability_07,match_probability_08,match_probability_09,match_probability_10,match_probability_11,match_probability_12,match_probability_13,match_probability_14,match_probability_15
9c1e62c96385e17a314bfb9c,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
9c21b1fa4c374c56e448ea59,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
9c26f963dd8792b7a7a81441,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
9c39c214747283ed05f581c0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
9c3adffe43a6d750bc670a4c,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
9c468a96602bd14577485fde,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
9c4eb3a500002eff7d6939ec,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
9c53fef0ac15050ca58f2c2f,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
9c5434c0a7712cdb844afb58,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
9c5ca745aee5b12923308000,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
9c5dc9ba35149fd2504df361,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
9c5e5525516f02f0c9d5180e,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
9c60c71471389e000ee81bb2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
9c7e15a4d99a91e2d004c337,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
9c7ef640348463deb8c2e6b1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
9c8625decc3967dadd4912f2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
9c89418f906bcd5e71373369,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
9c8abfa148707fdc106ffcfd,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
9c93d2cb594f467c21811de8,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
9c9445edc4985cbfb0304624,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
9c99dba1c834cab8f5be0e95,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
9caf48ee86065dda3c561973,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
9cbdd050362d379fe4536839,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
9cc13c713bcb811c6d7cfab6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
9cc258cf4145afacc18dea03,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
9cc420f674d02b96fd4d00d3,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
9ccac0091e30f8dc9ce826ac,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
9ccbe3943e8be0584748df7a,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
9ccdda680696881798c5b200,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
9ccea25aa65c586a1cdc9aa2,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
9cd00ee32723e4e2ef7bd5fc,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
9cd0ea7fc676b00b113b3ee8,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
9cd5d074c1702b4f09eaf9ef,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
9cdb3862edf8eba8fb12858e,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
9cdb6d9eea4d244da203cec3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
9cdf27261952edce6eb5f515,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
9ce6bcf35a9642f6568b6efd,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
9cf7d159851a0b3e78b84ed7,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
9cf9a98d7a2a4a6e7ed8c282,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
9cfe1e6e8b5e6cf1d5489750,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
9d0027afd7bcc524959b3971,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
9d09fc4b18ad27e422a4086e,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
9d0b8908a3d4ddf45baf5b24,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
9d208ac88608421b795b0779,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
9d2c94e275dd517909777dbc,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
9d36fd0e2e3f8762998d9e10,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
9d45452e8b5eb38d5d4fd6bd,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
9d4f8dd06fe43fd1d0b6d97a,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
9d50e6fd54fe220875d8e24d,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
9d5f478e18de451fa96f7b8a,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
9d6affe41a2af66317af7beb,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
9d75d465f1b2d54178e418a7,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
9d828f82f0e92235c941081b,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
9d8945da5fe196da075a298e,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
9d8d8d9062b4b26556fe69f5,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
9d8daa523a8b866140ecc4ec,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
9d94d38fc80c6f81a29c6e33,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
9d9b06dc8b64e70644532e11,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
9d9b49fadd7cf4b37486e900,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
9da6fd65c67a2f5df749dc24,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
9daeb9555403ad94211c2daa,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
9dcb27e9bf64468a6a1cbd4a,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
9dcc6d2456261ddf06b11de4,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
9dda91412825aebacd2874ef,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
9de6654aaef4caa938d3d332,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
9e000d5e64ca2a20d4e59cfc,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
9e0b1077dcdbf14e4a51160d,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
9e0ebae1c4c4d0f80eb06f6c,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
9e16dbec32f2a9e05183e1c5,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
9e185cbb29b63f0eb49baeb4,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
9e2007cd8dfcf82f9706021a,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
9e222febb070fd75a44de29e,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
9e2b9598aa2edbe72c4609c7,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
9e2c513a1c164bf3a0776de5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
9e55f77b8cb296d528a9b56c,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
9e55fd4c0ba9c855220ae46f,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
9e5b1f76a04b541a46a68ec9,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
9e601ced9531a8f79e1f5063,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
9e60a846b87145cc8e10cb58,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
9e670c2bfb6cf0e507d1c5f2,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
9e6fc7ca6a2d8de8541f9e11,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
9e7be8f10785d602d411a98f,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
9e82516326de8d84930482e2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
9e82bf011b3e5719aaa8a688,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
9e82dba2cdd0dde61b0fd52e,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
9e876d8632292897d40d54a0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
9e895485b7f2bcbc6f447b3b,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
9e8a6d4611457c2ab98ee6b7,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
9e98d5b3a5cc570d4cf05489,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
9e99d7ec10030301a6329e1b,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
9e9c0480737037435856493f,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
9ea54e9bcd0e5575557337ed,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
9eac378b5ac16a713c6344d5,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
9eac6368dce24b6810c521b7,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
9ebbbbf90faf396b6fa2a6c4,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
9ed165b9d8eb9e739e0b084d,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
9ed2572f73abb1e64fddaa5f,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
9ed96a615890e54f8763f5d5,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
9edbbe49364d8732195d59ad,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
9edd6a7b1a4bd05b56cb7ed1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
9ee498d4ed4e6d3926632c62,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
9ee5b1f2aee5986114402a84,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
9ee68e8f2f912b1d41cad77d,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
9eea10c1eb5a65c545e1712d,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
9eebca7534c5f42cd2666fe9,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
9eee3aae011af66bd1fb8531,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
9efd3b25b40fafc93d4f6e13,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
9f04aba8fabb097db01d987b,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
9f04ac8ce850c11c22771656,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
9f04fd47f025ccc321759d4e,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
9f0c5a23ccf40a90fd3d8684,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
9f11aab8f3ba6e63d95f91f1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
9f2d18a86136dfbabe6844a9,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
9f34c75be94c5e827d2a3c09,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
9f4813b88f18f4e4140b7d9a,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
9f4d88a54a931d87b6cb2442,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
9f5202f5647995cb3fdd1e3a,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
9f567df22d3777e728ee766f,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
9f5cb762542b841577ea12df,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
9f621fbe13cd49fd79235d00,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
9f62f3eef92c6413f4f77652,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
9f6cae0201385dd9ab30bbac,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
9f6fead9c3ccf6310fc7cac1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
9f761508737e73f352692686,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
9f814e101be315098b9254a8,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
9f84dc53c1c910488cbaf4f9,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
9f8943561f7ac134c2879f95,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
9f897253e7338d8e694eaac1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
9f974d8fb0d7bedf2bfe102e,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
9fa83ee762b39d1ff2186d98,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
9fa88981b2cd98d3540a2533,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
9fafd8c9294f40231c933305,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
9fafea62f5232631f0f99f3b,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
9fb078f3e93ead5181d9ee59,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
9fb59d36e4f284adbaa2b302,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
9fba0879a390bd2e03bd5f81,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
9fc23ca96b86ceb54f50fa11,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
9fc5efd8ee97e13c022df7d1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
9fcff1801a318c31141b750d,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
9fd63b51e0cd53b3f8b6d6fe,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
9fd84f58e259bc2cedf31067,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
9fdb4c000b19df87a46a5ff8,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
9fdf6597e45b5853dfb6ca48,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
9fe267022440c053f27dedbd,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
9fe9e801a513cdfb690df1a6,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
9fee91ff282f0a24dfba6d25,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
9ffa702fb1704642fb616360,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
9ffce8260c0961749a6f384c,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
a005aceff3416bc97a9e38fc,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
a00f34cce8cd8fd7c80a8f66,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
a0106e521559f2d1572ce52a,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
a01179f605f8bf53087ce597,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
a0196ba8df72d821430ab9f7,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
a01f6c455333b949a0536dd4,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
a021fa5dadb04475a90543b0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
a023b83133d7077912376a45,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
a0305708234537f84e891719,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
a03488314875e609eecd62a4,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
a0349522d0521900bf8cfe30,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
a036325066055ba68bd7f42d,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
a039689efec191043b1ec306,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
a03c601a8295d300427cb7ad,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
a03ea2e67883f84d306dbf88,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
a0450408d36e02c06562d68a,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
a050e94014ef5fe0d51a86e9,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
a051880eb01eef99b41ab3dd,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
a052d41111a5429e1f04a6ff,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
a057239bafadc3da06de300d,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
a05fd4c16ff4622c47861626,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
a06d76ca56f25a764f611ade,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
a06e15053abf6800c82d7997,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
a06f016a5b7b064eb6fde73c,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
a070c3f1def8dd3415308ed1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
a07a7964d5e1c7d80dde97d5,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
a08448f3530dff0a84a9f31d,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
a092ec28019948837e8271e1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
a098e5aa70a29268a59a9492,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
a099ee82ac417373cd821e4d,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
a0ac874a1bb89599a3e19e57,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
a0adef489e60c91374e98c31,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
a0b55e6789d8698ec329cedb,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
a0b910b17c8b9cc56af6e0f7,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
a0bb7c98a35f64abdb32126e,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
a0c33d5a1b45cee501b491bf,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
a0ce7b563bac004c7eb63431,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
a0dec85d71eec4f2aa365899,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
a0ed0a3dc052204aff42113c,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
a0f61e69b53648122152ac4b,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
a0f7e763da398bdca529b93b,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
a0f7f37759fc807dd85ec53e,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
a0fcd3996d717a28beb946f1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
a11d70b3526f96c84e05429f,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
a1208a880f3b0feb7ed38881,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
a121b1480a1d7766863b06b9,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
a133f4c4c12021c89b40b5dc,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
a137c47a6fbd8010514ce2df,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
a13ca0a41a6141d19cb677de,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
a144fc18e547c27724b6b736,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
a14536e64610526990fd5dde,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
a14772e61e4e002672309236,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
a14e18742b0463534a882bcd,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
a151d26864890917c05cc3ea,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
a15491382bf76827fe90f099,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
a15aae2504c0b4d024518a24,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
a169bebf9fe7d733d18cb1e2,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
a1774b6c9518780d6d390c85,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
a17a1a286f2d1f02d5d8bbe6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
a17a9cdc21426209e0f1099a,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
a17aa53ce71af6651ebce2e5,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
a17fbf19a78c9d7f9674f783,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
a17ff6466cf166150fea34f8,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
a1861c6e27cf48a0ebad56e4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
a189627e7ba90195899cf852,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
a19ff7470bdff3d264a24ec2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
a1a72e8214e2e4401316c0cf,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
a1bd897c832fd1eb3efd4a64,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
a1c40429a1df77bcbfbf24da,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
a1c4a9594c7243d8ac2d2f96,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
a1c88f41589bc230aa88de0c,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
a1ca41178b58caa458940502,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
a1cbc1f2e9acf01945829c83,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
a1cd7f86740c2ace1fbf2b6c,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
a1d5dde7bd1e7442128752e3,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
a1d98f6d862bed672d0125b0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
a1ec46a355479bda9e2e2e9b,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0
a1f30aa5b07a3c5254c73031,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
a1fcc8f47e642585b329f03d,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
a20d0d7844c10a6052358257,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
a214d46903580fe22c4f821f,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
a21d26fd7189d2f4fad0088c,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
a227dcc4cff597fe9d025442,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
a2283975dcb61ca908b48a43,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
a230db60d757c423a6441e44,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
a232a28bd76d13f54a14bfed,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
a233ec15fdcad01615553347,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
a2416acd84c2dd17d1ee879b,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
a24f9ba0dd4453f97bcdc53d,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
a2511216fdc6175ebeaf6108,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
a25a2b5d4bba8b5079bfcfa7,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
a25e856d51eca42c8b4aa3cd,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
a26419aa594e366edd8a0ca0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
a2690a9da1442e48b606fc0c,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
a26af1e5283415d0f43954bc,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
a26cd54c9c41a1fa7ee0120e,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
a27191a4c9978de8d1767d2f,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
a2761f6e5bb024b189f84022,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
a27b718671a929da59e4ca56,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
a280b7b545d0d6fee9f4a484,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
a2895cc4cbc985d07199b88b,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
a28e284800751ed92e060e69,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
a29d8cd20f335340f5aaee5e,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
a29e4391a55ac435856c18fe,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
a29ea9dfe8a0ef2291c35152,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
a2b63c119af9fedf1fb5b70e,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
a2bbebcdd6c0e404e816e72b,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0
a2bcffbb5fce23493fb45ac8,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
a2d578f446b6980b5f2fce76,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
a2deac3d7a84329a230a00ee,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
a2e847acaa79a4c2b23b7ad7,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
a2e98295f647e9d10a81cf1a,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
a2ee8dd6b040b29aa7c58baa,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
a2f0aefe2aecf84724fcbe17,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
a2f1c10380cbfaa5d7365727,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
a2fc0f2a9c0e277821ad79fb,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
a3062842e2d968797a89c731,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
a3090930a28cc6a94d5a0358,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
a30ed6877c10c52ad5cf7cbe,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
a311d37ef9ba7b57afca3ed6,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
a312a9dc1d8d4aa3c357bd1e,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
a31449020dd97f0255f01596,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
a31dcb246193c3d1ff3b66d3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
a32591a06869d8d6c9802917,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
a32d3728d5a9db207580e9b1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
a32fe3c6f074590b511a7fa9,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
a33076b18ee7acea58063cb9,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
a335722b86370271e452b964,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
a337120d991d5b0acf9a0015,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1
a341157eccc9661c9e68cdfe,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
a3415d44d52b7763dd62ac33,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
a34612437ffbc4cc70c3d0d0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
a34d15b2d88d6d3488ea0d93,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
